Latitude,Longitude,Sample Date,coastal,blue,green,red,nir,swir16,swir22,lwir,lwir11,trad,urad,drad,atran,emis,emsd,cdist,scene_date,scene_dist_km,NDMI,MNDWI
-26.861111,28.884722,12-11-2014,9431.0,10346.5,12139.0,12648.5,17762.5,19685.0,16334.5,,45818.0,9287.0,1927.5,961.5,7293.5,9569.0,0.0,0.0,2014-11-09,75.63,-0.051338540623539486,-0.2371166415284055
-26.648056,27.089444,12-11-2014,8114.5,8581.5,10438.0,10942.0,16706.0,17965.0,14655.5,,46943.0,10099.5,1626.0,821.0,7837.0,9793.5,74.0,1.5,2014-11-07,90.13,-0.03631276859623306,-0.2650072175474413
-26.970278,27.211111,12-11-2014,7614.0,7811.5,8388.0,8160.0,8354.5,8076.0,7892.5,,44646.0,9238.0,1648.5,832.0,7808.5,9904.0,128.0,1375.5,2014-11-07,80.79,0.016950184108821906,0.018950437317784143
-26.880278,26.965,12-11-2014,9208.0,9545.0,10393.0,11245.0,13983.5,18268.0,15873.0,,49646.0,11170.0,1644.0,830.0,7822.0,9754.0,118.0,768.0,2014-11-07,63.87,-0.13284653426972348,-0.2747636160636395
-27.802778,28.768333,12-11-2014,9327.5,10426.0,12821.0,13168.5,17188.0,20056.5,16850.0,,,8065.5,1945.0,966.5,7295.0,,,0.0,2014-11-09,99.57,-0.07701808320691625,-0.22007451904798045
-25.127778,27.628889,13-11-2014,9084.5,9375.0,10417.5,11625.5,15557.0,18713.5,16533.5,,49568.0,10946.5,2146.0,1045.0,7225.0,9759.5,42.0,1657.5,2014-11-07,99.5,-0.09210545512904657,-0.2847825340702335
-25.20639,27.558,13-11-2014,8657.5,9098.5,10262.5,10597.5,16437.5,14819.0,12359.5,,47875.0,10195.5,2148.0,1045.5,7222.5,9644.0,54.0,2580.5,2014-11-07,104.29,0.05178122950426295,-0.18166776309231833
-23.658056,31.05,13-11-2014,8223.0,8733.0,10095.5,11045.5,14988.5,17282.5,14495.5,,50418.5,11004.0,2499.5,1213.5,6790.0,9652.5,0.0,2522.5,2014-11-09,96.04,-0.07108549471661842,-0.26251004456132565
-23.281,30.54305556,13-11-2014,8121.5,8576.0,10064.5,10763.5,14393.5,15079.0,13083.0,,50124.0,11018.5,2288.0,1123.0,7064.5,9566.0,46.0,3168.0,2014-11-09,42.6,-0.023258970226482236,-0.19943524171256907
-27.5275,30.858056,13-11-2014,8583.0,8822.0,10003.0,9966.5,16508.0,15316.0,13088.0,,47554.5,9987.0,2368.5,1140.0,6903.5,9700.0,63.0,915.0,2014-12-04,41.04,0.037456008044243226,-0.20984241083771
-27.00222,28.76528,13-11-2014,8560.5,8873.0,9919.5,10338.0,13819.5,14547.5,12170.5,,,9062.0,600.0,335.0,9099.0,,,407.0,2014-11-16,80.1,-0.02566362322416884,-0.18915273633874122
-27.273889,28.49,13-11-2014,7911.5,8154.0,8901.0,8906.5,13087.0,9903.5,8625.0,,43478.0,8856.0,465.0,269.0,9293.0,9832.0,24.5,1520.5,2014-11-16,49.46,0.13847023770687833,-0.053311707304102465
-27.4275,28.525833,13-11-2014,7788.5,7889.0,8604.5,8276.0,17641.5,11105.5,9279.5,,,8901.5,443.0,258.0,9324.0,,,2480.5,2014-11-16,57.46,0.22736285525446057,-0.12688990360223174
-27.3,28.586944,13-11-2014,8506.5,8849.5,10093.0,10512.0,15455.5,16094.0,13147.5,,,9480.0,461.0,267.0,9298.0,,,1096.5,2014-11-16,59.34,-0.020238038637696257,-0.22915950662542398
-24.679167,30.8025,14-11-2014,,8843.5,9960.0,11062.5,13894.0,15969.5,14576.5,47434.0,,10232.0,896.0,480.0,8773.0,9709.0,0.0,1493.0,2014-12-03,66.5,-0.06949955631456438,-0.23176304980813273
-26.98472222,26.63227778,14-11-2014,8863.0,9367.0,10475.0,11196.5,15950.5,17501.0,14976.0,,49011.0,10931.0,1609.0,814.0,7882.0,9732.0,77.0,287.0,2014-11-07,32.04,-0.046350686815239836,-0.2511438375750635
-25.49037,30.6986,17-11-2014,8199.5,8257.5,8976.0,8836.5,14391.5,12966.0,10700.0,,48301.5,10198.5,2428.0,1178.0,6816.0,9627.0,0.0,747.5,2014-11-09,86.84,0.052106369368545916,-0.18184304074377824
-27.671111,27.236944,17-11-2014,8644.5,8788.5,10198.0,9965.0,16821.0,14365.0,12427.5,,45473.0,9762.5,405.0,241.0,9378.0,9722.0,96.5,8322.5,2014-11-16,90.0,0.07875328673122531,-0.16964540162032257
-29.042222,24.6,17-11-2014,7741.0,8322.5,10113.5,10636.5,10932.5,8696.5,8082.5,,43884.0,9082.0,941.0,504.0,8684.0,9904.0,105.0,90.5,2014-11-14,43.34,0.11391308777828665,0.07533227006911178
-29.033333,23.983333,17-11-2014,8345.0,8859.5,10086.5,10639.5,15210.5,15193.5,13212.0,,45759.5,9714.5,966.0,516.0,8662.0,9692.0,73.0,739.0,2014-11-14,67.92,0.0005591369556637267,-0.20201740506329036
-25.447222,30.711667,17-11-2014,8391.0,8580.5,9479.5,9653.5,14495.0,13893.0,11762.0,,47219.5,9824.5,2447.0,1186.5,6792.0,9687.0,0.0,792.5,2014-11-09,89.94,0.021206143440890442,-0.18883303027061638
-25.127778,27.628889,18-11-2014,9084.5,9375.0,10417.5,11625.5,15557.0,18713.5,16533.5,,49568.0,10946.5,2146.0,1045.0,7225.0,9759.5,42.0,1657.5,2014-11-07,99.5,-0.09210545512904657,-0.2847825340702335
-25.20639,27.558,18-11-2014,8657.5,9098.5,10262.5,10597.5,16437.5,14819.0,12359.5,,47875.0,10195.5,2148.0,1045.5,7222.5,9644.0,54.0,2580.5,2014-11-07,104.29,0.05178122950426295,-0.18166776309231833
-24.69514,27.40906,18-11-2014,7893.0,8490.0,10026.0,10427.0,14524.5,13145.0,11103.5,,48247.0,10301.0,2205.0,1068.0,7157.0,9597.0,117.5,745.0,2014-11-07,46.77,0.04985634001337195,-0.13460791506624603
-26.006389,29.253889,18-11-2014,8030.5,8422.0,9202.5,9536.0,11779.5,12232.5,10774.0,,46276.0,9329.0,1954.0,971.0,7218.0,9521.0,71.0,608.0,2014-11-09,68.82,-0.018865567216391727,-0.1413575927221827
-25.513889,31.224444,18-11-2014,8168.5,8492.0,9714.5,9353.0,17932.0,14001.5,11248.5,,45351.0,9341.5,2287.5,1102.5,7032.5,9817.0,54.0,802.5,2014-12-04,37.17,0.12308390874786629,-0.1807640411536508
-25.398889,31.610556,18-11-2014,8628.0,9084.5,10407.5,10719.5,16980.5,16593.5,13902.5,,47550.0,10009.5,2484.0,1182.0,6797.5,9771.0,35.0,1872.5,2014-12-04,45.53,0.011526776672425056,-0.2291026258286722
-28.141944,26.417778,18-11-2014,,9978.5,11095.5,11603.5,15947.0,17106.0,14632.0,43454.5,,8558.0,825.0,443.0,8758.0,9712.0,48.5,147.0,2014-11-15,67.78,-0.035064895773454646,-0.2131269613318433
-28.1175,26.719444,18-11-2014,,4599.0,4772.5,4772.0,5374.0,5280.5,4667.0,22109.5,,-590.5,-4566.5,-4768.0,-649.0,-150.0,-4972.5,-4996.0,2014-11-15,88.1,0.008775634708339117,-0.05053217944892022
-29.028629,24.638389,18-11-2014,7989.5,8577.0,9666.0,9950.5,16152.5,13416.5,11578.0,,45962.5,9770.0,940.0,503.0,8686.0,9659.0,61.0,326.0,2014-11-14,42.6,0.09252933815820592,-0.16248240008664502
-28.338333,31.373611,18-11-2014,9309.0,9613.5,10994.0,11720.0,12616.5,11489.0,10628.5,,,10158.5,2979.0,1375.0,6214.0,,,3404.5,2014-12-04,127.56,0.04677355790172348,-0.02201663479073068
-28.068333,31.55,18-11-2014,8414.0,8731.0,9965.0,10590.5,15430.5,16712.5,14314.5,,50389.0,10776.0,3175.5,1452.0,5989.5,9805.0,0.0,3318.5,2014-12-04,104.82,-0.039884267181034626,-0.2529284977977687
-29.641944,30.6875,19-11-2014,8154.0,8290.0,9329.5,9039.0,17188.5,13515.0,10318.5,,,9288.5,3290.0,1460.5,5808.0,,,192.5,2014-12-04,109.58,0.11964434022179843,-0.18321696688480738
-24.39619444,27.08983333,19-11-2014,8074.5,8602.5,9724.0,10026.0,13702.5,12819.5,10918.5,,47628.5,10063.5,2242.0,1082.0,7108.0,9629.5,201.0,5079.0,2014-11-07,9.31,0.03329311514968693,-0.1373123073169644
-25.681111,31.783333,19-11-2014,7932.5,8533.0,9871.0,9986.5,13614.0,12133.5,10472.5,,46628.0,9656.0,2639.0,1244.0,6609.0,9751.5,0.0,15.5,2014-12-04,35.43,0.057500728226041145,-0.10281987775227748
-28.44555556,32.325,14-01-2015,,9317.0,10293.0,10862.0,15631.0,15079.0,12620.0,45785.5,,9506.5,1989.0,955.0,7515.0,9806.0,0.0,859.5,2014-09-16,25.67,0.017974601107131172,-0.18863313889326744
-29.161667,30.629722,19-11-2014,8258.5,8546.5,9601.5,10015.0,15377.5,15650.5,13326.0,,48324.5,10287.0,2496.5,1172.0,6751.5,9799.0,71.0,2312.0,2014-12-04,56.81,-0.00879850457651151,-0.239545382543956
-26.45,28.085833,19-11-2014,8635.0,9161.0,10369.0,11211.5,15485.0,17824.0,14875.5,,48237.5,10672.5,1195.0,628.0,8358.5,9689.5,89.5,1537.5,2014-10-31,79.47,-0.07022126152091004,-0.264427340119887
-27.38972222,26.46388889,19-11-2014,7640.0,7981.5,8854.0,8591.0,8564.5,8475.0,8442.0,,45899.5,9811.5,1519.0,773.0,8000.0,9904.0,98.0,226.5,2014-11-07,19.04,0.005252501540538131,0.021870852328466608
-27.398611,26.614722,19-11-2014,7709.5,8196.5,9461.0,9491.5,15705.0,14034.5,11532.0,,46763.0,10056.5,1542.0,783.0,7967.0,9799.5,62.0,326.0,2014-11-07,26.08,0.0561710855932344,-0.19465429550339344
-25.57877778,29.12747222,19-11-2014,8409.0,8842.0,9886.0,10459.5,14441.5,15269.0,13463.5,,48010.0,10228.5,1806.0,909.5,7561.0,9585.0,0.0,1820.0,2014-10-31,79.64,-0.027852106157755584,-0.21399324190021782
-26.03611,30.99778,20-11-2014,,8834.0,9554.0,9354.0,13936.0,11752.5,10351.5,45160.0,,9227.0,1269.0,648.5,8294.0,9600.0,82.0,2797.0,2014-12-03,113.59,0.08499912412168836,-0.10318447422148123
-28.75,30.442778,20-11-2014,8690.5,9471.0,11190.5,11872.5,14577.0,15429.5,13450.5,,49826.5,10630.0,2987.0,1386.0,6243.5,9695.0,88.0,4594.0,2014-12-04,28.92,-0.02841051105593779,-0.15924117205108881
-26.861111,28.884722,20-11-2014,8096.0,8448.0,9523.5,9660.5,13511.0,13927.0,11870.0,,44460.0,9071.0,764.0,414.0,8871.0,9569.0,0.0,12.5,2014-11-16,96.83,-0.015161454916539053,-0.18777851218524047
-27.671111,27.236944,20-11-2014,8644.5,8788.5,10198.0,9965.0,16821.0,14365.0,12427.5,,45473.0,9762.5,405.0,241.0,9378.0,9722.0,96.5,8322.5,2014-11-16,90.0,0.07875328673122531,-0.16964540162032257
-28.376944,24.303056,20-11-2014,,10245.0,11201.0,11805.0,14661.0,16359.5,14134.0,48780.0,,10455.0,1695.5,858.0,7725.0,9724.5,93.5,883.5,2014-11-22,39.88,-0.05475411421479327,-0.18717004408483087
-29.160278,26.573333,20-11-2014,,9696.5,10861.5,11696.0,14085.5,14745.5,12987.5,45392.0,,9357.5,616.5,344.5,9036.0,9677.0,68.0,1433.0,2014-11-15,72.65,-0.022892025944295992,-0.1516772757449129
-28.308889,31.9025,20-11-2014,8507.5,9102.0,10416.5,11247.5,16149.0,17704.0,14513.0,,51443.5,10908.5,3252.0,1468.0,5854.0,9615.0,47.0,7570.0,2014-12-04,145.29,-0.0459338906448467,-0.25915257552319393
-24.9675,31.516667,21-11-2014,8399.5,8696.5,9793.5,9407.5,18084.0,15427.0,11894.5,,45997.5,9437.0,2354.5,1130.5,6950.0,9654.0,63.0,1224.0,2014-12-04,75.29,0.07928739816776556,-0.22336987767887148
-28.058889,30.373611,22-11-2014,8456.0,8747.5,9899.5,9798.0,15487.0,13733.0,11105.5,,46543.5,9642.5,2258.0,1094.0,7048.0,9672.5,86.0,2936.5,2014-12-04,116.84,0.06002737850787112,-0.16221305405691247
-23.23572222,27.717,24-11-2014,8462.0,9043.5,10707.5,11373.5,13430.5,14454.5,12563.0,,46831.5,9738.0,2398.0,1143.0,6905.0,9681.5,131.0,1531.0,2014-11-07,42.88,-0.03672225210686736,-0.1489150306017004
-25.99136,27.84208,24-11-2014,,8597.0,9444.0,9257.5,16032.5,13509.0,10859.0,45052.5,,8948.5,1864.0,911.0,7466.0,9671.0,39.0,46.5,2014-12-01,106.05,0.0854222026640486,-0.17710103254476464
-27.671111,27.236944,24-11-2014,,9254.0,10180.0,10100.0,16792.5,14473.0,11656.0,45552.5,,9413.0,1422.0,723.0,8090.0,9810.5,96.5,57.5,2014-12-01,92.29,0.07418720314723874,-0.1741370218634642
-31.554722,29.245556,24-11-2014,7962.0,8113.0,9304.5,8784.5,18506.5,13435.0,10261.5,,47786.0,9964.5,2503.0,1195.5,6604.5,9845.0,93.0,1597.0,2014-11-09,79.3,0.1587746348793884,-0.18164427537984487
-33.818056,19.694722,24-11-2014,8064.5,8298.5,9068.5,9130.0,15519.5,12813.0,10513.5,,45581.0,9483.5,1314.5,668.5,8238.5,9588.0,73.0,780.5,2014-11-19,128.88,0.09552633900997055,-0.17112629390124
-32.502778,19.535833,24-11-2014,9534.0,10083.5,11949.0,13792.5,17136.0,18814.0,17182.0,,47741.0,10624.0,742.0,406.5,9014.0,9541.0,54.0,6147.0,2014-11-19,88.98,-0.04667593880389417,-0.22315768943210929
-27.01011111,26.69808333,25-11-2014,,8962.0,9542.0,9436.0,14020.5,11569.5,9656.5,45018.5,,9115.5,1562.0,786.0,7941.0,9723.0,67.0,265.5,2014-12-01,35.4,0.09577960140679917,-0.0960377045685996
-31.860278,18.6875,25-11-2014,7981.5,8317.0,9549.0,9368.5,14819.0,13500.0,11143.5,,48231.0,10885.5,1033.0,540.0,8698.0,9644.0,77.0,3861.5,2014-11-19,57.21,0.04657650340760604,-0.17141741507223668
-22.91028,29.61111,25-11-2014,,9134.0,10071.5,10362.5,14940.5,13415.5,11420.0,,,9841.0,2314.0,1120.0,7028.0,,,2288.0,2014-11-24,56.3,0.053780505007758314,-0.14237663388257274
-26.970278,27.211111,25-11-2014,,,,,,,,,,,,,,,,,2014-12-01,81.49,,
-26.880278,26.965,25-11-2014,,9268.5,10123.5,10517.0,15089.5,17307.5,14145.0,47472.0,,10101.5,1531.0,773.0,7970.0,9780.5,118.0,791.5,2014-12-01,64.92,-0.06846312930209567,-0.2618934781816184
-28.1175,26.719444,25-11-2014,,9198.5,10227.5,10274.5,14447.0,12813.5,11042.5,45411.0,,9320.5,1491.0,753.0,8016.0,9795.0,54.0,697.5,2014-12-01,102.06,0.05992186496946109,-0.11223471203506745
-30.568333,29.422778,25-11-2014,7944.5,8050.0,8910.5,8397.5,17073.0,11772.5,9539.5,,44877.5,9171.0,1961.0,954.5,7388.5,9777.0,45.0,785.0,2014-12-11,75.69,0.1837548317761863,-0.13837451046753307
-30.570833,29.150556,25-11-2014,8507.5,8772.5,10069.5,10064.5,14478.5,13329.0,10874.5,,45435.5,9352.0,1778.0,878.0,7618.0,9695.0,51.5,553.5,2014-12-11,59.79,0.04133776858761111,-0.13930380152573824
-31.104278,29.399722,25-11-2014,8221.0,8473.0,9744.5,10050.0,14375.0,11458.0,9682.0,,47673.0,9919.0,2430.0,1175.5,6697.0,9749.0,26.0,5759.5,2014-11-09,105.29,0.11291758603336774,-0.08081594151633024
-33.501667,21.624167,25-11-2014,8022.0,8385.5,9476.5,9061.5,15028.5,11809.0,9569.5,,45466.0,9544.0,1235.0,631.0,8346.0,9671.0,65.0,1753.5,2014-11-21,63.55,0.11996273870516956,-0.1095816400836245
-34.075556,20.145556,25-11-2014,,9510.0,10588.0,11342.0,15119.0,17116.0,13936.5,47862.5,,10083.0,2014.0,971.5,7484.5,9603.0,59.0,1357.0,2014-12-06,44.36,-0.061951295176050684,-0.2356338434883041
-32.595833,19.009444,25-11-2014,7805.0,8105.5,9181.0,9126.0,15884.0,12658.5,10357.5,,46450.0,10162.5,847.5,455.0,8907.0,9701.0,56.0,5565.5,2014-11-19,47.12,0.11300691950599943,-0.15922983584788958
-25.45963889,28.26430556,25-11-2014,8454.5,8971.0,10311.5,11108.0,16507.0,16095.0,13255.5,,48379.5,10437.0,1674.5,852.0,7731.0,9621.0,176.0,540.0,2014-10-31,37.11,0.012637261517698263,-0.21901804479957504
-25.81048333,27.90955222,26-11-2014,,8619.5,9230.5,9366.0,13165.5,12162.5,10513.5,45089.0,,8929.5,2110.0,1014.0,7167.0,9600.0,106.0,624.5,2014-12-01,110.71,0.03960044219835739,-0.13705417659982175
-24.282222,28.090278,26-11-2014,,,,,,,,,,-348.5,-4000.5,-4506.5,-1340.5,,,,2014-11-24,63.65,,
-23.763056,27.908611,26-11-2014,8295.0,8782.5,10068.5,10964.0,14647.5,16661.5,13962.5,,45781.5,9440.0,2333.0,1119.5,6972.5,9766.0,110.0,0.0,2014-11-07,104.17,-0.06432655147082289,-0.24665170220725685
-26.905,32.324722,26-11-2014,7871.0,7944.5,8832.5,8122.5,20495.0,12083.0,9212.5,,45193.5,9081.0,3054.0,1404.0,6026.0,9868.5,0.0,274.5,2014-12-04,152.52,0.25821106268033567,-0.15541105878415457
-27.602222,29.942778,26-11-2014,8491.5,8722.5,9808.5,9924.5,15196.0,15727.0,13152.5,,48139.0,10116.0,2233.5,1098.5,6989.5,9624.0,36.0,355.5,2014-11-09,58.67,-0.017171684506677824,-0.23177537154157848
-27.00222,28.76528,26-11-2014,8692.0,8974.0,10126.0,10256.5,15093.5,14623.0,11994.0,,,10228.5,1475.0,751.0,8005.0,,,620.0,2014-12-02,80.13,0.01583295475577536,-0.18170431128530373
-26.73806,27.59194,26-11-2014,,,,,,,,,,8483.0,1433.0,730.0,8053.0,,,,2014-12-01,130.7,,
-26.45,28.085833,26-11-2014,8635.0,9161.0,10369.0,11211.5,15485.0,17824.0,14875.5,,48237.5,10672.5,1195.0,628.0,8358.5,9689.5,89.5,1537.5,2014-10-31,79.47,-0.07022126152091004,-0.264427340119887
-29.042222,24.6,26-11-2014,,9290.0,10128.0,10439.0,14349.0,13328.0,11440.0,43996.5,,8781.0,1212.0,636.0,8326.0,9778.0,105.0,69.0,2014-11-22,41.97,0.03688983632619129,-0.13642564802182752
-29.033333,23.983333,26-11-2014,,,,,,,,,,,,,,,,,2014-11-29,105.11,,
-31.031389,28.883333,26-11-2014,8015.5,8546.5,10419.0,11927.5,16175.5,13146.0,11325.0,,44588.0,8917.0,2603.0,1213.0,6588.0,9643.0,40.0,0.0,2014-12-11,103.7,0.10332008935422778,-0.11572246976448074
-30.86013889,29.07125,26-11-2014,8854.0,9216.5,10653.0,11373.0,16230.5,11681.0,10147.5,,44837.5,9142.5,2499.0,1179.0,6778.0,9822.0,31.5,34.5,2014-12-11,87.2,0.16299733084929094,-0.0460284767618875
-30.77586667,29.03221667,26-11-2014,8763.5,9031.5,10162.5,10378.5,16370.5,16218.5,12633.0,,46078.0,9432.0,2376.5,1129.5,6925.5,9660.0,44.0,342.0,2014-12-11,77.21,0.004664150480223374,-0.22955915242030164
-34.250556,20.9925,26-11-2014,8121.0,8369.5,9253.5,9360.5,14004.5,14211.0,11532.5,,45461.0,9490.0,1560.0,771.0,7893.0,9767.0,22.0,1276.5,2014-11-21,45.15,-0.007318672360936339,-0.21127660934603248
-33.38056,19.30167,26-11-2014,8503.5,8910.0,10152.5,10333.5,15674.5,15514.5,12739.0,,46054.5,9811.0,863.0,462.5,8819.0,9600.0,27.0,302.5,2014-11-19,68.7,0.0051300137869120365,-0.20890637783924804
-27.169444,29.233889,27-11-2014,9051.0,9351.5,10410.5,10561.5,16520.5,18404.5,14617.0,,47546.5,10048.0,1989.0,988.0,7227.0,9826.5,0.0,373.5,2014-11-09,30.19,-0.053944166070150165,-0.27742495228179676
-26.861111,28.884722,27-11-2014,8576.0,8820.0,9827.5,9799.5,16174.5,15928.0,13095.5,,48814.0,10782.0,1365.5,701.0,8156.5,9569.0,0.0,473.5,2014-12-02,96.85,0.007678529709524157,-0.2368620294694328
-29.028629,24.638389,27-11-2014,8264.5,8648.0,9898.5,9923.5,16942.0,13226.5,11334.0,,47874.5,10827.0,716.0,395.0,9031.0,9659.0,61.0,4238.0,2014-11-30,42.58,0.12315826110015374,-0.1439135135135129
-32.94583,18.33667,27-11-2014,7858.0,8178.5,9231.5,9184.5,17588.0,12272.0,9886.0,,46869.0,10241.0,872.0,466.0,8861.0,9631.5,66.0,1826.5,2014-11-19,39.32,0.1780308104487603,-0.1413955867649446
-23.838611,31.640833,28-11-2014,7687.5,8340.5,9745.0,9821.5,12132.0,11271.5,10310.0,,43005.0,8510.0,2175.0,1057.0,7212.0,9652.0,49.0,0.0,2014-12-04,58.26,0.036768004785608835,-0.07263340708490913
-29.744167,29.905833,28-11-2014,8570.5,8729.5,9787.5,9655.0,14951.0,12215.5,10039.0,,44618.5,9058.5,2402.5,1138.5,6924.0,9748.0,69.0,96.5,2014-12-11,109.02,0.10069386928754127,-0.11034858882879559
-26.648056,27.089444,28-11-2014,,8757.0,9542.5,9265.5,16562.0,14672.5,11226.5,45399.5,,9339.0,1498.0,759.0,8001.0,9817.0,74.0,406.0,2014-12-01,98.63,0.06049400502649295,-0.21185215775345775
-28.116667,26.725278,28-11-2014,,,,,,,,,,9116.0,1484.0,750.0,8017.0,,,,2014-12-01,102.13,,
-27.573056,24.746389,28-11-2014,8125.5,8431.0,9535.0,9419.0,16080.5,13977.5,11645.0,,48208.5,10838.5,1023.0,543.0,8643.0,9694.0,68.0,1765.5,2014-11-30,42.22,0.06996473484596424,-0.18894205209994605
-29.744167,29.905833,01-12-2014,8570.5,8729.5,9787.5,9655.0,14951.0,12215.5,10039.0,,44618.5,9058.5,2402.5,1138.5,6924.0,9748.0,69.0,96.5,2014-12-11,109.02,0.10069386928754127,-0.11034858882879559
-29.380556,30.2775,01-12-2014,8044.0,8209.0,9165.0,8672.5,17204.5,13584.5,10715.5,,45545.0,9285.5,2438.5,1158.5,6817.0,9721.0,94.0,106.0,2014-12-04,91.23,0.1175744584104709,-0.19426800589023852
-26.970278,27.211111,01-12-2014,,,,,,,,,,,,,,,,,2014-12-01,81.49,,
-29.160278,26.573333,01-12-2014,,,,,,,,,,9729.5,1407.5,716.5,8089.5,,,,2014-12-01,72.82,,
-27.01011111,26.69808333,02-12-2014,,8962.0,9542.0,9436.0,14020.5,11569.5,9656.5,45018.5,,9115.5,1562.0,786.0,7941.0,9723.0,67.0,265.5,2014-12-01,35.4,0.09577960140679917,-0.0960377045685996
-34.065833,20.404167,02-12-2014,,7987.0,8211.0,8283.0,11901.0,9651.0,8300.0,44062.0,,8818.0,1989.0,961.0,7510.0,9751.0,82.0,183.0,2014-12-06,61.18,0.1043986636971042,-0.08061807188444699
-25.127778,27.628889,02-12-2014,,8892.0,9743.0,10484.0,14181.5,16603.5,14675.5,45699.5,,9190.0,2354.0,1120.0,6915.0,9759.5,42.0,572.5,2014-12-01,97.85,-0.07867467922689597,-0.2603951188962471
-24.69514,27.40906,02-12-2014,,9028.5,9915.0,10052.0,13772.0,13168.5,10787.5,45962.0,,9171.5,2489.0,1178.0,6763.0,9581.0,117.5,614.0,2014-12-01,45.21,0.022401217497819186,-0.14094483072324326
-25.49037,30.6986,02-12-2014,,8434.5,9204.5,8829.5,16484.5,12568.0,9961.5,44411.0,,8911.0,1364.0,689.0,8203.0,9587.0,0.0,949.0,2014-12-03,87.43,0.13480767575940064,-0.15448386726374944
-26.861111,28.884722,02-12-2014,8576.0,8820.0,9827.5,9799.5,16174.5,15928.0,13095.5,,48814.0,10782.0,1365.5,701.0,8156.5,9569.0,0.0,473.5,2014-12-02,96.85,0.007678529709524157,-0.2368620294694328
-26.648056,27.089444,02-12-2014,,8757.0,9542.5,9265.5,16562.0,14672.5,11226.5,45399.5,,9339.0,1498.0,759.0,8001.0,9817.0,74.0,406.0,2014-12-01,98.63,0.06049400502649295,-0.21185215775345775
-26.880278,26.965,02-12-2014,,9268.5,10123.5,10517.0,15089.5,17307.5,14145.0,47472.0,,10101.5,1531.0,773.0,7970.0,9780.5,118.0,791.5,2014-12-01,64.92,-0.06846312930209567,-0.2618934781816184
-26.98472222,26.63227778,02-12-2014,,9422.5,10282.5,10660.0,15101.0,15913.0,13289.0,47493.0,,10027.5,1628.0,816.0,7854.0,9703.0,77.0,268.5,2014-12-01,33.38,-0.026181724382536836,-0.21494149758546235
-27.671111,27.236944,02-12-2014,8327.0,8579.0,10242.5,9875.5,17799.5,14272.0,11887.0,,46543.5,9952.5,1452.0,741.0,8085.0,9725.5,96.5,4303.0,2014-12-02,89.97,0.10998861917902153,-0.16437210630443141
-28.69485,28.23487,02-12-2014,8069.5,8284.5,9107.5,9198.0,15567.5,12821.5,10658.0,,46277.0,9943.0,1279.0,665.0,8243.0,9842.0,0.0,1727.0,2014-12-02,59.58,0.09672760576279511,-0.16936476811528037
-29.615556,27.065278,02-12-2014,8130.0,8458.0,9585.5,9694.5,16171.0,10014.0,8754.0,,45239.5,9474.0,1335.0,691.0,8205.0,9649.0,71.0,4443.0,2014-12-02,119.72,0.235134619056711,-0.021862802622515772
-28.883333,27.89,02-12-2014,8059.5,8463.0,9603.5,9720.5,16461.5,13454.5,11123.5,,46583.5,9952.5,1227.0,640.0,8334.0,9602.0,0.0,2577.5,2014-12-02,36.05,0.1005147747025,-0.16701361783328925
-34.092222,21.295278,02-12-2014,8144.5,8533.5,10054.5,10010.5,20070.0,16292.5,12919.5,,45808.5,9682.5,1483.0,739.0,8000.0,9828.0,99.0,809.0,2014-11-21,36.75,0.10388449639051191,-0.23676319884616756
-33.31388889,19.07472222,02-12-2014,8442.0,8729.0,9661.5,9960.5,13876.0,14511.0,12009.0,,46258.5,9712.0,2039.0,998.0,7393.0,9690.0,55.0,239.5,2014-12-05,49.11,-0.022369394441117334,-0.2006205398696858
-33.7075,18.97444444,02-12-2014,8471.0,8702.5,9469.0,9694.0,13437.5,12576.5,10990.0,,48216.5,10412.5,1957.0,958.0,7480.0,9632.0,95.0,860.5,2014-12-05,85.28,0.03309756285077253,-0.14095847225057206
-25.20639,27.558,03-12-2014,,8918.5,10082.0,10335.0,15119.5,13115.0,10967.0,45015.5,,8892.0,2361.5,1123.0,6904.5,9619.0,54.0,80.0,2014-12-01,102.56,0.07099470505941288,-0.13074966590507336
-25.73411,27.21422,03-12-2014,,9191.0,10218.5,10854.5,14702.5,16531.0,13656.0,45595.5,,9208.5,1788.0,880.0,7574.0,9685.0,38.0,330.5,2014-12-01,41.74,-0.05854291065682662,-0.23598571935923948
-26.45,28.085833,03-12-2014,7773.0,8121.0,9481.5,8802.0,18998.0,13439.0,10178.0,,45391.0,9372.0,1823.0,913.0,7596.0,9694.5,89.5,9.0,2015-01-03,80.23,0.17137836421370606,-0.17266202744268158
-27.273889,28.49,03-12-2014,7791.0,8029.0,8987.5,8914.5,12901.0,9939.0,8570.0,,45505.0,9522.0,1514.0,769.5,7945.5,9835.0,24.5,1839.5,2014-12-02,49.48,0.12968476357267894,-0.05027342614852165
-27.4275,28.525833,03-12-2014,7703.0,8050.5,9110.5,9287.0,14966.0,11715.0,9748.5,,,9415.5,1488.5,758.5,7977.5,,,3576.0,2014-12-02,57.49,0.12184700723361148,-0.12506302369690944
-27.3,28.586944,03-12-2014,8620.0,8968.5,10339.5,10658.5,16571.0,16767.5,13436.5,,,10533.5,1487.5,758.0,7978.5,,,2515.0,2014-12-02,59.37,-0.005894086416605408,-0.23713431954845526
